customerID,monthly_spend,revenue_at_risk,decline_flag,risk_score,action_segment,recommended_action
5468-BPMMO,19.918695652173913,35.25666666666666,24,29.529608695652172,Monitor,Monitor - No Action
3920-HIHMQ,32.125,29.131666666666664,24,29.5165,Monitor,Monitor - No Action
6434-TTGJP,34.197,30.566666666666666,9,29.4991,Monitor,Monitor - No Action
7599-NTMDP,48.5558064516129,19.523333333333326,32,29.480741935483866,Monitor,Monitor - No Action
7567-ECMCM,78.84291666666667,8.373333333333363,8,29.476875000000017,Monitor,Monitor - No Action
3671-SHRSP,45.5825,25.823333333333338,3,29.468750000000004,Monitor,Monitor - No Action
9447-YPTBX,19.2404,35.32,25,29.46412,Monitor,Monitor - No Action
1585-MQSSU,33.0735294117647,29.863333333333333,16,29.440058823529412,Monitor,Monitor - No Action
0618-XWMSS,75.0,9.726666666666645,11,29.43599999999999,Monitor,Monitor - No Action
0489-WMEMG,42.99173913043479,25.05666666666665,15,29.431521739130424,Monitor,Monitor - No Action
0921-OHLVP,82.7009090909091,6.348333333333301,8,29.41927272727271,Monitor,Monitor - No Action
7175-NTIXE,77.21640000000001,8.583333333333343,11,29.41492000000001,Monitor,Monitor - No Action
5472-CVMDX,25.704264705882355,26.835000000000008,56,29.41227941176471,Monitor,Monitor - No Action
7218-HKQFK,96.405,0.6350000000000051,1,29.402500000000003,Monitor,Monitor - No Action
3143-JQEGI,87.72153846153847,4.143333333333345,6,29.40246153846155,Monitor,Monitor - No Action
3181-VTHOE,51.03214285714286,17.986666666666657,33,29.40164285714285,Monitor,Monitor - No Action
4692-NNQRU,78.2852380952381,8.693333333333328,7,29.401571428571426,Monitor,Monitor - No Action
0657-DOGUM,60.756875,15.279999999999994,20,29.395062499999995,Monitor,Monitor - No Action
1374-DMZUI,94.28,1.6800000000000068,1,29.392000000000003,Monitor,Monitor - No Action
7861-UVUFT,83.86999999999999,5.876666666666679,7,29.387000000000004,Monitor,Monitor - No Action
7672-VFMXZ,55.605964912280704,16.323333333333338,29,29.375789473684215,Monitor,Monitor - No Action
8780-IXSTS,90.04,3.265000000000015,4,29.37100000000001,Monitor,Monitor - No Action
7766-CLTIC,60.24400000000001,17.98333333333335,5,29.363200000000006,Monitor,Monitor - No Action
2212-LYASK,30.004074074074076,29.579999999999995,26,29.349222222222224,Monitor,Monitor - No Action
1173-XZPYF,87.87636363636364,4.310000000000002,4,29.34890909090909,Monitor,Monitor - No Action
3014-WJKSM,75.59482758620689,9.276666666666628,11,29.344448275862046,Monitor,Monitor - No Action
5934-TSSAU,74.71521739130435,9.619999999999976,11,29.28656521739129,Monitor,Monitor - No Action
8382-SHQEH,84.60249999999999,5.819999999999993,4,29.27274999999999,Monitor,Monitor - No Action
1849-RJYIG,37.45375,28.893333333333327,7,29.272124999999992,Monitor,Monitor - No Action
0439-IFYUN,74.06555555555556,10.249999999999972,9,29.26966666666665,Monitor,Monitor - No Action
0254-WWRKD,50.76940298507463,18.219999999999956,31,29.262820895522363,Monitor,Monitor - No Action
6994-ORCWG,34.93785714285714,29.290000000000003,12,29.255357142857143,Monitor,Monitor - No Action
7410-YTJIK,73.57000000000001,11.616666666666674,2,29.241000000000003,Monitor,Monitor - No Action
9200-NLNPD,54.10785714285714,17.34666666666668,26,29.24035714285715,Monitor,Monitor - No Action
6289-CPNLD,73.36,9.68999999999997,14,29.22199999999998,Monitor,Monitor - No Action
5176-LMJXE,20.801063829787232,34.77333333333334,21,29.204319148936175,Monitor,Monitor - No Action
2474-LCNUE,73.89956521739131,9.720000000000013,12,29.2018695652174,Monitor,Monitor - No Action
4282-ACRXS,25.967894736842105,32.33833333333334,20,29.193368421052632,Monitor,Monitor - No Action
5975-BAICR,64.33833333333332,13.483333333333341,18,29.1915,Monitor,Monitor - No Action
2197-OMWGI,53.22911764705882,16.870000000000054,31,29.19073529411768,Monitor,Monitor - No Action
2364-UFROM,70.69800000000001,10.79000000000002,15,29.183400000000013,Monitor,Monitor - No Action
2215-ZAFGX,85.66333333333334,4.788333333333355,6,29.172000000000015,Monitor,Monitor - No Action
1731-TVIUK,96.1475,0.37333333333333485,1,29.168249999999997,Monitor,Monitor - No Action
3943-KDREE,73.98538461538462,9.76166666666667,11,29.152615384615387,Monitor,Monitor - No Action
9722-UJOJR,70.75413793103448,10.873333333333392,14,29.150241379310373,Monitor,Monitor - No Action
6825-UYPFK,75.60913043478261,9.266666666666723,9,29.142739130434816,Monitor,Monitor - No Action
4927-WWOOZ,91.41,2.680000000000007,1,29.131000000000004,Monitor,Monitor - No Action
4700-UBQMV,76.23857142857143,8.588333333333352,11,29.124571428571443,Monitor,Monitor - No Action
8414-MYSHR,93.274,1.5433333333333366,2,29.1082,Monitor,Monitor - No Action
7795-CFOCW,27.753555555555558,27.800000000000004,41,29.10606666666667,Monitor,Monitor - No Action
8648-PFRMP,43.31142857142857,25.49666666666667,8,29.091428571428576,Monitor,Monitor - No Action
0925-VYDLG,69.59666666666666,13.343333333333334,2,29.084999999999997,Monitor,Monitor - No Action
2230-XTUWL,19.272916666666667,34.66666666666668,25,29.081875000000007,Monitor,Monitor - No Action
4299-SIMNS,80.6,7.166666666666671,6,29.08,Monitor,Monitor - No Action
6101-IMRMM,93.75333333333333,1.2266666666666737,2,29.062,Monitor,Monitor - No Action
1389-WNUIB,75.25750000000001,9.128333333333316,10,29.054249999999993,Monitor,Monitor - No Action
5146-CBVOE,75.165625,9.0,11,29.0496875,Monitor,Monitor - No Action
2955-BJZHG,80.45,7.016666666666637,7,29.044999999999984,Monitor,Monitor - No Action
8745-PVESG,26.98526315789474,26.40666666666666,51,29.03957894736842,Monitor,Monitor - No Action
4465-VDKIQ,77.51833333333333,7.973333333333329,10,29.039499999999997,Monitor,Monitor - No Action
5778-BVOFB,37.28777777777778,28.42,8,29.03833333333333,Monitor,Monitor - No Action
3441-CGZJH,59.84348837209302,14.80166666666667,22,29.03404651162791,Monitor,Monitor - No Action
3049-SOLAY,52.949999999999996,21.56000000000001,2,29.021000000000004,Monitor,Monitor - No Action
6008-NAIXK,55.16981481481481,16.115000000000002,28,29.019944444444445,Monitor,Monitor - No Action
5399-ZIMKF,63.326,16.37000000000002,2,29.019800000000007,Monitor,Monitor - No Action
0699-NDKJM,59.065964912280705,13.814999999999976,30,29.008789473684196,Monitor,Monitor - No Action
1925-TIBLE,88.24285714285715,3.34999999999998,5,28.98285714285713,Monitor,Monitor - No Action
5515-RUGKN,45.1775,25.03666666666666,4,28.975249999999996,Monitor,Monitor - No Action
9518-IMLHK,72.35096774193549,9.444999999999965,16,28.972290322580626,Monitor,Monitor - No Action
5879-SESNB,78.58818181818182,8.64333333333333,2,28.962454545454545,Monitor,Monitor - No Action
4816-LXZYW,79.1086956521739,6.839999999999989,11,28.936608695652165,Monitor,Monitor - No Action
8854-CCVSQ,79.74611111111112,6.828333333333333,9,28.920833333333334,Monitor,Monitor - No Action
2450-ZKEED,34.04363636363637,29.506666666666668,10,28.91709090909091,Monitor,Monitor - No Action
4320-QMLLA,44.28857142857142,25.366666666666678,4,28.906571428571432,Monitor,Monitor - No Action
2984-AFWNC,91.25999999999999,2.3700000000000045,1,28.900000000000002,Monitor,Monitor - No Action
5294-CDGWY,59.054313725490196,14.634999999999991,24,28.89729411764705,Monitor,Monitor - No Action
2144-ESWKO,30.00720930232558,29.300000000000004,23,28.882162790697677,Monitor,Monitor - No Action
8735-IJJEG,32.23142857142857,29.853333333333335,13,28.88142857142857,Monitor,Monitor - No Action
2070-XYMFH,80.03,6.430000000000007,10,28.867000000000004,Monitor,Monitor - No Action
5095-AESKG,92.87666666666667,1.4983333333333348,1,28.862000000000002,Monitor,Monitor - No Action
9928-BZVLZ,53.098333333333336,20.548333333333346,6,28.85850000000001,Monitor,Monitor - No Action
2305-MRGLV,76.85928571428572,7.653333333333279,12,28.84978571428568,Monitor,Monitor - No Action
0195-IESCP,85.455,4.49666666666667,5,28.8345,Monitor,Monitor - No Action
7643-RCHXS,19.04984126984127,33.18666666666666,32,28.826952380952374,Monitor,Monitor - No Action
9496-IVVRP,32.302727272727275,30.22666666666667,10,28.826818181818183,Monitor,Monitor - No Action
6440-DKQGE,64.41733333333333,13.318333333333335,15,28.8162,Monitor,Monitor - No Action
1699-HPSBG,56.57916666666667,19.21,3,28.799750000000003,Monitor,Monitor - No Action
5110-CHOPY,54.38616666666667,15.61,31,28.781850000000002,Monitor,Monitor - No Action
1530-ZTDOZ,26.942040816326532,26.98833333333333,45,28.775612244897957,Monitor,Monitor - No Action
0329-GTIAJ,54.27333333333333,20.476666666666667,2,28.767999999999997,Monitor,Monitor - No Action
5442-XSDCW,79.43818181818182,7.223333333333343,6,28.765454545454553,Monitor,Monitor - No Action
7931-PXHFC,62.31999999999999,13.596666666666692,19,28.754000000000012,Monitor,Monitor - No Action
5949-EBSQK,43.6325,25.596666666666664,3,28.74775,Monitor,Monitor - No Action
8734-DKSTZ,85.72999999999999,4.019999999999996,6,28.730999999999998,Monitor,Monitor - No Action
3583-KRKMD,75.42666666666668,8.170000000000002,12,28.730000000000004,Monitor,Monitor - No Action
3397-AVTKU,59.8146511627907,14.636666666666663,20,28.726395348837208,Monitor,Monitor - No Action
6432-TWQLB,86.18,4.11999999999999,4,28.725999999999996,Monitor,Monitor - No Action
3096-IZETN,77.2625,7.906666666666695,8,28.72275000000002,Monitor,Monitor - No Action
0743-HRVFF,56.22411764705882,15.42333333333334,26,28.721235294117648,Monitor,Monitor - No Action
1208-NBVFH,43.653499999999994,24.19333333333333,11,28.712049999999998,Monitor,Monitor - No Action
9150-HEPMB,52.565,16.716666666666683,29,28.699500000000008,Monitor,Monitor - No Action
4994-OBRSZ,76.25999999999999,8.691666666666677,6,28.693000000000005,Monitor,Monitor - No Action
8617-ENBDS,69.40666666666667,12.763333333333335,2,28.68,Monitor,Monitor - No Action
4154-AQUGT,88.63692307692307,2.9366666666666674,3,28.65307692307692,Monitor,Monitor - No Action
9081-WWXKP,20.48,33.346666666666664,25,28.652,Monitor,Monitor - No Action
2253-KPMNB,46.32942028985507,19.249999999999986,32,28.648826086956515,Monitor,Monitor - No Action
4565-EVZMJ,59.00808510638298,15.050000000000004,19,28.632425531914897,Monitor,Monitor - No Action
0641-EVBOJ,70.00333333333333,12.531666666666666,1,28.619999999999997,Monitor,Monitor - No Action
4415-WNGVR,78.425,7.316666666666663,7,28.617499999999996,Monitor,Monitor - No Action
1335-MXCSE,55.56581818181818,14.910000000000004,30,28.615745454545454,Monitor,Monitor - No Action
4701-AHWMW,54.108000000000004,15.803333333333313,29,28.61439999999999,Monitor,Monitor - No Action
9415-TPKRV,35.23375,28.90666666666667,7,28.614124999999998,Monitor,Monitor - No Action
7410-KTVFV,31.516666666666666,29.056666666666665,17,28.588999999999995,Monitor,Monitor - No Action
8690-UPCZI,68.81931034482758,11.061666666666667,13,28.582793103448275,Monitor,Monitor - No Action
5311-IHLEI,32.62166666666666,29.49,11,28.5805,Monitor,Monitor - No Action
3834-XUIFC,85.75142857142858,4.083333333333314,4,28.57542857142856,Monitor,Monitor - No Action
3957-SQXML,25.02794117647059,32.60666666666667,15,28.572382352941176,Monitor,Monitor - No Action
0306-JAELE,95.202,0.0,0,28.560599999999997,Monitor,Monitor - No Action
5619-PTMIK,53.13434782608695,16.863333333333316,25,28.558304347826073,Monitor,Monitor - No Action
3284-SVCRO,26.495777777777775,30.674999999999986,22,28.553733333333323,Monitor,Monitor - No Action
3633-CDBUW,81.18588235294118,5.8233333333333235,7,28.549764705882346,Monitor,Monitor - No Action
5478-JJVZK,60.95545454545454,14.400000000000013,16,28.52663636363637,Monitor,Monitor - No Action
9102-OXKFY,54.005084745762716,15.203333333333333,32,28.523525423728813,Monitor,Monitor - No Action
5249-QYHEX,25.174,31.573333333333338,20,28.4962,Monitor,Monitor - No Action
3904-UKFRE,45.9725,23.956666666666663,3,28.465749999999996,Monitor,Monitor - No Action
2292-XQWSV,60.34349999999999,14.253333333333309,18,28.455049999999982,Monitor,Monitor - No Action
0258-NOKBL,91.19333333333334,1.6616666666666617,1,28.455,Monitor,Monitor - No Action
8400-WZICQ,55.825272727272726,14.998333333333306,27,28.4465818181818,Monitor,Monitor - No Action
1116-FRYVH,25.921458333333334,27.606666666666662,41,28.440437499999998,Monitor,Monitor - No Action
7074-IEVOJ,66.12333333333333,13.99666666666667,2,28.435,Monitor,Monitor - No Action
8752-STIVR,46.9,23.42666666666667,3,28.426,Monitor,Monitor - No Action
4123-DVHPH,88.17666666666668,2.5833333333333286,4,28.403,Monitor,Monitor - No Action
3855-ONCAR,45.372499999999995,24.14333333333333,3,28.39775,Monitor,Monitor - No Action
9839-ETQOE,26.776744186046514,27.26333333333333,40,28.39102325581395,Monitor,Monitor - No Action
8182-PNAGI,32.04916666666667,29.456666666666667,11,28.38875,Monitor,Monitor - No Action
4524-QCSSM,29.344615384615388,28.46666666666667,25,28.383384615384617,Monitor,Monitor - No Action
1658-TJVOA,78.325,7.634999999999991,3,28.378499999999992,Monitor,Monitor - No Action
2919-HBCJO,43.615,24.92666666666667,3,28.340500000000002,Monitor,Monitor - No Action
8637-XJIVR,80.39666666666666,6.018333333333345,6,28.330000000000005,Monitor,Monitor - No Action
8970-ANWXO,73.41,8.833333333333357,10,28.323000000000015,Monitor,Monitor - No Action
8350-NYMVI,27.128205128205128,27.46666666666667,37,28.318461538461538,Monitor,Monitor - No Action
7786-WBJYI,44.1725,24.58333333333333,3,28.301749999999995,Monitor,Monitor - No Action
2984-MIIZL,43.87,24.733333333333334,3,28.301,Monitor,Monitor - No Action
5150-ITWWB,94.27333333333333,0.0,0,28.281999999999996,Monitor,Monitor - No Action
4404-HIBDJ,74.688,7.94666666666663,11,28.27439999999998,Monitor,Monitor - No Action
3317-VLGQT,78.07357142857143,6.571666666666658,9,28.26507142857142,Monitor,Monitor - No Action
0513-RBGPE,62.038918918918924,13.413333333333341,16,28.25967567567568,Monitor,Monitor - No Action
1389-CXMLU,52.20333333333334,20.636666666666663,2,28.243,Monitor,Monitor - No Action
6614-VBEGU,69.11958333333334,10.166666666666657,14,28.235874999999993,Monitor,Monitor - No Action
2408-PSJVE,61.76727272727273,12.836666666666659,20,28.232181818181814,Monitor,Monitor - No Action
1100-DDVRV,32.26647058823529,28.236666666666665,16,28.221941176470587,Monitor,Monitor - No Action
7876-BEUTG,49.858,20.940000000000005,7,28.2214,Monitor,Monitor - No Action
4652-NNHNY,73.5625,8.916666666666671,8,28.21875,Monitor,Monitor - No Action
8481-YYXWG,89.47200000000001,2.1200000000000045,1,28.213600000000007,Monitor,Monitor - No Action
7760-OYPDY,68.575,12.554999999999993,1,28.205499999999997,Monitor,Monitor - No Action
3164-YAXFY,53.860701754385964,15.074999999999989,30,28.20321052631578,Monitor,Monitor - No Action
1941-HOSAM,93.97,0.0,0,28.191,Monitor,Monitor - No Action
4360-PNRQB,74.82944444444445,8.236666666666707,8,28.19083333333336,Monitor,Monitor - No Action
9931-KGHOA,54.692608695652176,15.799999999999976,23,28.18778260869564,Monitor,Monitor - No Action
4706-AXVKM,85.54636363636364,3.5366666666666617,4,28.185909090909085,Monitor,Monitor - No Action
5701-ZIKJE,32.58769230769231,28.650000000000002,12,28.166307692307694,Monitor,Monitor - No Action
6738-ISCBM,53.75022727272728,16.21833333333334,23,28.15606818181819,Monitor,Monitor - No Action
8780-YRMTT,47.247424242424245,17.43833333333332,35,28.137227272727266,Monitor,Monitor - No Action
5338-YHWYT,61.659189189189185,13.23166666666667,17,28.136756756756753,Monitor,Monitor - No Action
3318-NMQXL,90.24000000000001,1.3999999999999915,2,28.112,Monitor,Monitor - No Action
5227-JSCFE,46.3687323943662,17.659999999999982,36,28.10661971830985,Monitor,Monitor - No Action
9693-XMUOB,50.23186440677966,17.196666666666623,27,28.08755932203387,Monitor,Monitor - No Action
9127-QRZMH,60.06909090909091,13.596666666666657,19,28.078727272727264,Monitor,Monitor - No Action
3721-CNEYS,75.18,9.039999999999992,1,28.078,Monitor,Monitor - No Action
8676-TRMJS,89.28333333333335,1.9566666666666634,1,28.059000000000005,Monitor,Monitor - No Action
4273-MBHYA,93.49,0.0,0,28.046999999999997,Monitor,Monitor - No Action
8120-JDCAM,41.902499999999996,25.263333333333335,3,28.02875,Monitor,Monitor - No Action
4115-BNPJY,75.59517241379311,6.563333333333375,14,28.016551724137955,Monitor,Monitor - No Action
4003-OCTMP,63.559677419354834,12.235,16,28.00890322580645,Monitor,Monitor - No Action
4415-IJZTP,93.35,0.0,0,28.005,Monitor,Monitor - No Action
6941-KXRRV,59.399791666666665,12.96833333333334,24,28.0009375,Monitor,Monitor - No Action
8623-ULFNQ,66.27,11.523333333333326,12,27.99499999999999,Monitor,Monitor - No Action
6892-EZDTG,93.2225,0.0,0,27.966749999999998,Monitor,Monitor - No Action
0219-YTZUE,89.5675,1.654999999999987,1,27.96324999999999,Monitor,Monitor - No Action
6229-UOLQL,51.92125,15.976666666666617,28,27.96237499999997,Monitor,Monitor - No Action
1428-GTBJJ,74.49090909090908,8.353333333333339,6,27.95927272727273,Monitor,Monitor - No Action
2511-MORQY,55.0762,14.521666666666668,27,27.935859999999998,Monitor,Monitor - No Action
9800-ONTFE,75.74136363636363,7.015000000000015,10,27.9314090909091,Monitor,Monitor - No Action
2187-PKZAY,80.855,5.116666666666674,6,27.926500000000004,Monitor,Monitor - No Action
5271-DBYSJ,78.18272727272728,6.3999999999999915,6,27.89481818181818,Monitor,Monitor - No Action
1508-DFXCU,81.48583333333333,4.889999999999972,5,27.879749999999984,Monitor,Monitor - No Action
6646-JPPHA,79.09857142857143,6.065000000000012,5,27.868571428571435,Monitor,Monitor - No Action
2027-DNKIV,58.78945945945946,13.54833333333336,21,27.865837837837855,Monitor,Monitor - No Action
9089-UOWJG,56.17666666666667,17.353333333333325,6,27.864999999999995,Monitor,Monitor - No Action
5349-IECLD,92.88,0.0,0,27.863999999999997,Monitor,Monitor - No Action
7594-LZNWR,69.29,9.123333333333335,16,27.861000000000004,Monitor,Monitor - No Action
3209-ZPKFI,54.54212765957447,15.65166666666667,21,27.853638297872344,Monitor,Monitor - No Action
3916-NRPAP,85.60666666666667,3.2633333333333354,2,27.84,Monitor,Monitor - No Action
9705-ZJBCG,55.54923076923077,17.926666666666662,4,27.820769230769226,Monitor,Monitor - No Action
4730-AWNAU,60.55277777777778,13.090000000000039,18,27.819833333333357,Monitor,Monitor - No Action
2074-GKOWZ,90.15,1.1099999999999994,1,27.811000000000003,Monitor,Monitor - No Action
3070-DVEYC,75.24857142857142,8.549999999999997,1,27.80457142857143,Monitor,Monitor - No Action
6024-RUGGH,21.564027777777778,29.224999999999994,38,27.80420833333333,Monitor,Monitor - No Action
3027-ZTDHO,92.67,0.0,0,27.801,Monitor,Monitor - No Action
5442-UTCVD,92.66333333333334,0.0,0,27.799000000000003,Monitor,Monitor - No Action
6313-GIDIT,54.31943396226415,15.334999999999994,23,27.79683018867924,Monitor,Monitor - No Action
7596-LDUXP,85.59916666666668,2.856666666666655,4,27.793749999999992,Monitor,Monitor - No Action
9761-XUJWD,39.184000000000005,26.06333333333334,4,27.793200000000002,Monitor,Monitor - No Action
8614-VGMMV,31.261333333333333,28.356666666666666,14,27.792399999999997,Monitor,Monitor - No Action
3890-RTCMS,32.131875,27.749999999999996,15,27.7895625,Monitor,Monitor - No Action
7032-LMBHI,64.50378378378377,10.730000000000004,20,27.789135135135133,Monitor,Monitor - No Action
4123-FCVCB,74.81583333333333,7.736666666666693,7,27.786750000000016,Monitor,Monitor - No Action
8313-KTIHG,44.15,23.891666666666666,2,27.779999999999998,Monitor,Monitor - No Action
6416-JNVRK,55.95478260869565,14.464999999999996,23,27.76543478260869,Monitor,Monitor - No Action
1415-YFWLT,92.54,0.0,0,27.762,Monitor,Monitor - No Action
8404-GFGCZ,64.08,13.889999999999993,2,27.757999999999996,Monitor,Monitor - No Action
8292-FRFZQ,27.245128205128204,26.47333333333333,37,27.757538461538456,Monitor,Monitor - No Action
4115-UMJFQ,23.74376811594203,24.883333333333333,57,27.75313043478261,Monitor,Monitor - No Action
0139-IVFJG,88.46000000000001,1.8399999999999892,1,27.741999999999994,Monitor,Monitor - No Action
5590-ZSKRV,34.4975,27.820000000000004,7,27.741249999999997,Monitor,Monitor - No Action
7217-JYHOQ,70.13541666666667,8.950000000000017,13,27.71062500000001,Monitor,Monitor - No Action
6581-NQCBA,32.445,27.456666666666667,15,27.7075,Monitor,Monitor - No Action
7036-ZZKBD,66.74967741935482,10.296666666666653,15,27.702903225806438,Monitor,Monitor - No Action
7041-TXQJH,26.491891891891893,26.906666666666666,36,27.691567567567567,Monitor,Monitor - No Action
2725-IWWBA,56.64804347826087,13.984999999999992,23,27.685413043478256,Monitor,Monitor - No Action
4547-KQRTM,79.898,5.353333333333339,5,27.6814,Monitor,Monitor - No Action
5433-KYGHE,84.59571428571428,2.9966666666666697,5,27.676714285714286,Monitor,Monitor - No Action
4548-SDBKE,83.98400000000001,3.7749999999999915,2,27.660199999999996,Monitor,Monitor - No Action
6060-DRTNL,82.386,4.393333333333345,3,27.651800000000005,Monitor,Monitor - No Action
4439-JMPMT,84.7,3.220000000000013,3,27.64200000000001,Monitor,Monitor - No Action
1139-WUOAH,53.00438596491228,14.729999999999976,29,27.63931578947367,Monitor,Monitor - No Action
6521-YYTYI,92.11,0.0,0,27.633,Monitor,Monitor - No Action
0096-FCPUF,64.533,11.109999999999992,16,27.625899999999994,Monitor,Monitor - No Action
1684-FLBGS,69.70608695652174,9.333333333333357,11,27.61182608695654,Monitor,Monitor - No Action
6575-SUVOI,69.4764,8.940000000000012,14,27.606920000000006,Monitor,Monitor - No Action
7563-BIUPC,68.35600000000001,11.33166666666667,3,27.605800000000006,Monitor,Monitor - No Action
7963-SHNDT,25.782692307692308,25.929999999999996,43,27.59280769230769,Monitor,Monitor - No Action
5386-THSLQ,45.35909090909091,16.96833333333337,38,27.588727272727294,Monitor,Monitor - No Action
6906-ANDWJ,75.098,6.756666666666661,10,27.583399999999994,Monitor,Monitor - No Action
9048-JVYVF,79.07333333333334,6.096666666666664,2,27.58,Monitor,Monitor - No Action
2141-RRYGO,71.5675,9.823333333333338,2,27.564249999999998,Monitor,Monitor - No Action
2205-YMZZJ,83.89999999999999,3.4883333333333155,3,27.562999999999988,Monitor,Monitor - No Action
3969-GYXEL,76.05545454545455,6.906666666666666,6,27.560636363636366,Monitor,Monitor - No Action
2865-TCHJW,89.1375,1.019999999999996,2,27.55325,Monitor,Monitor - No Action
2522-WLNSF,64.15794117647059,10.826666666666668,18,27.543382352941176,Monitor,Monitor - No Action
0799-DDIHE,30.341333333333335,28.400000000000002,14,27.542399999999997,Monitor,Monitor - No Action
3049-NDXFL,91.79,0.0,0,27.537000000000003,Monitor,Monitor - No Action
1597-FZREH,91.78,0.0,0,27.534,Monitor,Monitor - No Action
7410-OIEDU,80.02000000000001,5.013333333333321,5,27.513999999999996,Monitor,Monitor - No Action
2472-OVKUP,91.685,0.0,0,27.5055,Monitor,Monitor - No Action
0496-AHOOK,74.89583333333333,7.0600000000000165,8,27.504750000000005,Monitor,Monitor - No Action
3301-LSLWQ,66.09137931034483,10.100000000000044,16,27.487413793103478,Monitor,Monitor - No Action
5868-YWPDW,83.74166666666667,3.4366666666666674,3,27.484500000000004,Monitor,Monitor - No Action
1704-NRWYE,81.01333333333334,4.626666666666665,4,27.479999999999997,Monitor,Monitor - No Action
7361-YPXFS,64.3225,11.136666666666642,15,27.478749999999984,Monitor,Monitor - No Action
1565-RHDJD,85.0275,2.776666666666671,3,27.474250000000005,Monitor,Monitor - No Action
4580-TMHJU,55.91162790697674,14.331666666666699,21,27.47248837209304,Monitor,Monitor - No Action
4301-VVZKA,75.50125,6.5183333333333735,9,27.46137500000002,Monitor,Monitor - No Action
2169-RRLFW,22.030845070422536,28.246666666666655,39,27.457253521126752,Monitor,Monitor - No Action
2077-MPJQO,75.92285714285715,7.436666666666682,2,27.438857142857156,Monitor,Monitor - No Action
1697-NVVGY,66.99684210526316,10.556666666666672,10,27.43305263157895,Monitor,Monitor - No Action
2691-NZETQ,83.95555555555556,3.2383333333333155,3,27.42966666666666,Monitor,Monitor - No Action
1629-DQQVB,32.21714285714286,27.439999999999998,13,27.429142857142857,Monitor,Monitor - No Action
6898-MDLZW,55.69166666666666,17.163333333333334,4,27.405499999999996,Monitor,Monitor - No Action
9685-WKZGT,74.70285714285714,7.138333333333321,7,27.393857142857133,Monitor,Monitor - No Action
7488-MXJIV,85.2,2.7150000000000034,2,27.389,Monitor,Monitor - No Action
8735-DCXNF,34.488,26.883333333333333,9,27.376399999999997,Monitor,Monitor - No Action
2397-BRLOM,80.47625,4.533333333333346,5,27.362875000000003,Monitor,Monitor - No Action
3272-VUHPV,34.926249999999996,26.973333333333333,7,27.361874999999994,Monitor,Monitor - No Action
9763-GRSKD,32.02076923076923,27.583333333333332,12,27.356230769230766,Monitor,Monitor - No Action
9430-FRQOC,88.0925,1.1766666666666765,2,27.333750000000006,Monitor,Monitor - No Action
7235-NXZCP,74.745,7.99499999999999,1,27.320499999999996,Monitor,Monitor - No Action
3750-CKVKH,50.72,20.0,1,27.316000000000003,Monitor,Monitor - No Action
2680-XKKNJ,57.980000000000004,16.03,3,27.312,Monitor,Monitor - No Action
5115-SQAAU,22.0331884057971,29.15999999999996,32,27.30595652173911,Monitor,Monitor - No Action
7284-ZZLOH,53.34333333333333,14.609999999999992,25,27.26899999999999,Monitor,Monitor - No Action
0230-UBYPQ,23.77111111111111,24.88333333333333,52,27.26133333333333,Monitor,Monitor - No Action
0491-KAPQG,73.76809523809524,6.863333333333358,10,27.248428571428583,Monitor,Monitor - No Action
4512-ZUIYL,51.739999999999995,19.370000000000005,1,27.244,Monitor,Monitor - No Action
2688-BHGOG,80.48333333333333,3.98333333333332,7,27.234999999999992,Monitor,Monitor - No Action
2612-RRIDN,80.7575,4.509999999999991,3,27.233249999999995,Monitor,Monitor - No Action
7452-FOLON,24.812564102564103,29.648333333333337,20,27.232769230769232,Monitor,Monitor - No Action
4808-YNLEU,62.54200000000001,11.446666666666701,16,27.230600000000024,Monitor,Monitor - No Action
5061-PBXFW,61.635,11.330000000000005,19,27.188499999999998,Monitor,Monitor - No Action
6047-SUHPR,59.67128205128205,12.473333333333343,18,27.18538461538462,Monitor,Monitor - No Action
9163-GHAYE,31.27,27.340000000000007,14,27.185000000000002,Monitor,Monitor - No Action
0772-GYEQQ,49.75,20.099999999999994,2,27.184999999999995,Monitor,Monitor - No Action
7110-BDTWG,47.16507042253521,16.886666666666663,29,27.181521126760558,Monitor,Monitor - No Action
3071-VBYPO,89.61333333333334,0.3166666666666629,1,27.174000000000003,Monitor,Monitor - No Action
7253-UVNDW,54.436521739130434,14.543333333333344,21,27.156956521739136,Monitor,Monitor - No Action
7707-PYBBH,61.038,11.57,19,27.153399999999998,Monitor,Monitor - No Action
5906-CVLHP,54.39333333333333,13.713333333333345,26,27.146000000000008,Monitor,Monitor - No Action
3138-BKYAV,83.21,3.136666666666656,3,27.144999999999992,Monitor,Monitor - No Action
5160-UXJED,29.358235294117645,27.886666666666663,16,27.13947058823529,Monitor,Monitor - No Action
8603-IJWDN,90.4,0.0,0,27.12,Monitor,Monitor - No Action
3170-NMYVV,20.253999999999998,31.233333333333334,23,27.1162,Monitor,Monitor - No Action
7855-DIWPO,69.14428571428572,9.090000000000003,9,27.097285714285714,Monitor,Monitor - No Action
0550-DCXLH,73.75769230769231,7.2816666666666805,6,27.0963076923077,Monitor,Monitor - No Action
1251-STYSZ,81.055,4.126666666666679,3,27.09250000000001,Monitor,Monitor - No Action
1049-FYSYG,36.15470588235294,25.738333333333333,8,27.089411764705883,Monitor,Monitor - No Action
